facility_id,facility_name,facility_type,facility_source,longitude,latitude,source_month,location_note,easting_epsg3826,northing_epsg3826,image_pixel_x,image_pixel_y,image_coverage,liquefaction_2026_map_class,pixel_class_status,nearest_medium_high_m,nearest_medium_high_class,within_300m_medium_or_high,liquefaction_screening_note,sampled_rgb_class_pixels_5x5
NLSC-MED-G0000000553,宜蘭縣大同鄉衛生所,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.608822,24.677851,,國土測繪中心醫療設施地標點,311614.52,2730233.21,1343,5111,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NLSC-MED-G0000000565,宜蘭縣羅東鎮衛生所,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.766956,24.677528,,國土測繪中心醫療設施地標點,327618.89,2730277.66,3982,5103,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 12}"
NLSC-MED-G0000000687,宜蘭縣五結鄉衛生所,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.798941,24.684716,,國土測繪中心醫療設施地標點,330851.39,2731092.3,4516,4969,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
NLSC-MED-G0000000786,臺北榮民總醫院員山分院,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.687812,24.721835,,國土測繪中心醫療設施地標點,319584.33,2735142.76,2657,4301,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 21, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NLSC-MED-G0000000834,宜蘭縣壯圍鄉紅葉社區衛生室,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.815457,24.736365,,國土測繪中心醫療設施地標點,332488.82,2736823.03,4786,4024,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 10}"
NLSC-MED-G0000000857,宜蘭縣員山鄉衛生所,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.724391,24.744249,,國土測繪中心醫療設施地標點,323271.93,2737644.49,3265,3888,圖面範圍內,低潛勢（PL<5）,清楚,248.6,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 248.6 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 9, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NLSC-MED-G0000000894,宜蘭縣壯圍鄉衛生所,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.786323,24.746749,,國土測繪中心醫療設施地標點,329534.99,2737955.97,4298,3837,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 12}"
NLSC-MED-G0000000929,宜蘭仁愛醫療財團法人宜蘭仁愛醫院,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.754442,24.74874,,國土測繪中心醫療設施地標點,326308.95,2738158.35,3766,3803,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 11}"
NLSC-MED-G0000000934,國立陽明交通大學附設醫院蘭陽院區,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.758638,24.748976,,國土測繪中心醫療設施地標點,326733.23,2738186.84,3836,3799,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 25, ""高潛勢（PL≥15）"": 0}"
NLSC-MED-G0000000957,臺北榮民總醫院員山分院,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.757427,24.750357,,國土測繪中心醫療設施地標點,326609.89,2738339.13,3816,3774,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 17}"
NLSC-MED-G0000001120,國立陽明交通大學附設醫院新民院區,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.754005,24.757924,,國土測繪中心醫療設施地標點,326259.14,2739175.37,3758,3636,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
NLSC-MED-G0000001263,宜蘭縣礁溪鄉時潮村衛生室,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.809099,24.805344,,國土測繪中心醫療設施地標點,331800.42,2744459.72,4672,2764,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
NLSC-MED-G0000001283,宜蘭縣礁溪鄉衛生所,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.769739,24.820802,,國土測繪中心醫療設施地標點,327811.29,2746148.93,4014,2485,圖面範圍內,低潛勢（PL<5）,清楚,97.0,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 97.0 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NLSC-MED-G0000001468,宜蘭縣頭城鎮頂埔里衛生室,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.81081,24.844576,,國土測繪中心醫療設施地標點,331947.6,2748806.33,4696,2047,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 24}"
NLSC-MED-G0000001490,宜蘭縣頭城鎮衛生所,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.820514,24.856776,,國土測繪中心醫療設施地標點,332920.28,2750163.56,4857,1823,圖面範圍內,高潛勢（PL≥15）,清楚,8.6,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 5}"
NLSC-MED-G0000001837,宜蘭縣宜蘭市衛生所,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.752392,24.745424,,國土測繪中心醫療設施地標點,326103.61,2737789.92,3733,3864,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 6}"
NLSC-MED-G0000002636,醫療財團法人羅許基金會羅東博愛醫院,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.773019,24.671578,,國土測繪中心醫療設施地標點,328236.23,2729622.06,4084,5211,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
NLSC-MED-G0000002825,海天醫療社團法人海天醫院,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.810781,24.778865,,國土測繪中心醫療設施地標點,331987.89,2741527.75,4703,3248,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
NLSC-MED-G0000002956,宜蘭縣南澳鄉金洋村衛生室,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.749867,24.426212,,國土測繪中心醫療設施地標點,326040.74,2702431.98,3722,9696,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
NLSC-MED-G0000003610,宜蘭員山醫療財團法人宜蘭員山醫院,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.721583,24.721463,,國土測繪中心醫療設施地標點,323001.19,2735119.13,3221,4305,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 23, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NLSC-MED-G0000003877,宜蘭縣南澳鄉澳花村衛生室,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.739462,24.32991,,國土測繪中心醫療設施地標點,325042.4,2691760.02,3557,11457,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
NLSC-MED-G0000003935,醫療財團法人羅許基金會羅東博愛醫院門診中心,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.771047,24.671891,,國土測繪中心醫療設施地標點,328036.44,2729655.6,4051,5206,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 21}"
NLSC-MED-G0000004136,臺北榮民總醫院蘇澳分院,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.839576,24.596219,,國土測繪中心醫療設施地標點,335023.66,2721314.55,5204,6582,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NLSC-MED-G0000004199,天主教靈醫會醫療財團法人礁溪杏和醫院,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.769144,24.820582,,國土測繪中心醫療設施地標點,327751.28,2746124.22,4004,2489,圖面範圍內,低潛勢（PL<5）,清楚,158.7,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 158.7 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 20, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NLSC-MED-G0000004340,羅東聖母醫院山地巡迴醫療南澳復健站,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.801612,24.465049,,國土測繪中心醫療設施地標點,331263.28,2706762.98,4583,8982,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
NLSC-MED-G0000004444,宜蘭縣南澳鄉金岳村衛生室,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.77647,24.471238,,國土測繪中心醫療設施地標點,328710.57,2707433.94,4162,8871,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
NLSC-MED-G0000004450,宜蘭縣南澳鄉東岳村衛生室,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.832074,24.519667,,國土測繪中心醫療設施地標點,334315.08,2712830.81,5087,7981,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
NLSC-MED-G0000004687,宜蘭縣大同鄉寒溪村衛生室,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.686508,24.609382,,國土測繪中心醫療設施地標點,319514.68,2722686.57,2646,6355,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NLSC-MED-G0000004688,宜蘭縣大同鄉英士村衛生室,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.52614,24.613441,,國土測繪中心醫療設施地標點,303274.02,2723064.58,-33,6293,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
NLSC-MED-G0000004689,宜蘭縣大同鄉復興村衛生室,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.606932,24.631584,,國土測繪中心醫療設施地標點,311445.88,2725107.79,1315,5956,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
NLSC-MED-G0000004691,宜蘭縣大同鄉松羅村衛生室,醫療機構,內政部國土測繪中心醫療設施 API（官方）,121.578528,24.656532,,國土測繪中心醫療設施地標點,308558.56,2727858.64,839,5502,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11923,衛生局,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.752355,24.745433,,iTaiwan 熱點位置代理點，非完整機關名冊,326099.87,2737790.89,3732,3864,圖面範圍內,高潛勢（PL≥15）,清楚,8.6,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 5}"
ITAIWAN-11651,衛生局,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.7547834,24.7461769,,iTaiwan 熱點位置代理點，非完整機關名冊,326345.05,2737874.64,3772,3850,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 10}"
ITAIWAN-11919,衛生局,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.75469,24.75864,,iTaiwan 熱點位置代理點，非完整機關名冊,326327.99,2739255.06,3770,3623,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 15}"
ITAIWAN-11896,三星鄉公所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.654036,24.66548,,iTaiwan 熱點位置代理點，非完整機關名冊,316196.96,2728884.03,2099,5333,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 6, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11614,五結鄉公所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.798384,24.684852,,iTaiwan 熱點位置代理點，非完整機關名冊,330794.94,2731107.04,4506,4967,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,48.5,高潛勢（PL≥15）,True,距中／高潛勢圖色 48.5 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11898,南澳鄉公所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.803768,24.465881,,iTaiwan 熱點位置代理點，非完整機關名冊,331481.32,2706856.4,4619,8967,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
ITAIWAN-11613,員山鄉公所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.723304,24.743455,,iTaiwan 熱點位置代理點，非完整機關名冊,323162.44,2737555.96,3247,3903,圖面範圍內,低潛勢（PL<5）,清楚,157.6,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 157.6 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11612,壯圍鄉公所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.785722,24.747104,,iTaiwan 熱點位置代理點，非完整機關名冊,329473.97,2737994.95,4288,3830,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 23}"
ITAIWAN-11617,大同鄉公所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.609082,24.677409,,iTaiwan 熱點位置代理點，非完整機關名冊,311641.05,2730184.37,1347,5119,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11607,宜蘭市公所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.753106,24.752015,,iTaiwan 熱點位置代理點，非完整機關名冊,326171.82,2738520.36,3744,3744,圖面範圍內,高潛勢（PL≥15）,清楚,13.6,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 1}"
ITAIWAN-11808,宜蘭縣政府,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.763191,24.73241,,iTaiwan 熱點位置代理點，非完整機關名冊,327204.0,2736354.48,3914,4101,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 25, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11655,宜蘭縣政府,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.7633074,24.7309528,,iTaiwan 熱點位置代理點，非完整機關名冊,327216.67,2736193.14,3916,4128,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 20}"
ITAIWAN-11611,礁溪鄉公所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.771431,24.823626,,iTaiwan 熱點位置代理點，非完整機關名冊,327980.57,2746462.69,4042,2434,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,46.2,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 46.2 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11888,羅東鎮公所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.767139,24.677282,,iTaiwan 熱點位置代理點，非完整機關名冊,327637.56,2730250.51,3986,5108,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 21}"
ITAIWAN-11610,蘇澳鎮公所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.842027,24.594739,,iTaiwan 熱點位置代理點，非完整機關名冊,335272.89,2721152.14,5245,6609,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
ITAIWAN-11608,頭城鎮公所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.823316,24.859649,,iTaiwan 熱點位置代理點，非完整機關名冊,333201.53,2750483.5,4903,1770,圖面範圍內,中潛勢（5≤PL≤15）,清楚,6.1,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 10, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11926,宜蘭縣消防局,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.755182,24.754874,,iTaiwan 熱點位置代理點，非完整機關名冊,326380.05,2738838.19,3778,3691,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 12}"
ITAIWAN-11927,宜蘭縣警察局,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.754036,24.749236,,iTaiwan 熱點位置代理點，非完整機關名冊,326267.58,2738213.07,3760,3794,圖面範圍內,高潛勢（PL≥15）,清楚,8.6,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 7}"
ITAIWAN-11945,五結戶政事務所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.798725,24.684932,,iTaiwan 熱點位置代理點，非完整機關名冊,330829.39,2731116.1,4512,4965,圖面範圍內,高潛勢（PL≥15）,清楚,12.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 3}"
ITAIWAN-11917,壯圍戶政事務所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.785947,24.746405,,iTaiwan 熱點位置代理點，非完整機關名冊,329497.18,2737917.65,4292,3843,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,42.4,高潛勢（PL≥15）,True,距中／高潛勢圖色 42.4 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11603,宜蘭地政事務所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.745811,24.754343,,iTaiwan 熱點位置代理點，非完整機關名冊,325432.54,2738774.18,3622,3702,圖面範圍內,高潛勢（PL≥15）,清楚,12.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 5}"
ITAIWAN-11604,羅東地政事務所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.767268,24.677321,,iTaiwan 熱點位置代理點，非完整機關名冊,327650.59,2730254.91,3988,5107,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 12}"
ITAIWAN-11904,頭城戶政事務所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.82646,24.86285,,iTaiwan 熱點位置代理點，非完整機關名冊,333517.12,2750839.99,4955,1712,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 24}"
ITAIWAN-11625,三星鄉戶政事務所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.651611,24.66917,,iTaiwan 熱點位置代理點，非完整機關名冊,315949.57,2729291.57,2058,5266,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11624,冬山鄉戶政事務所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.771517,24.667211,,iTaiwan 熱點位置代理點，非完整機關名冊,328086.92,2729137.5,4060,5291,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 15}"
ITAIWAN-11627,南澳鄉戶政事務所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.805763,24.467209,,iTaiwan 熱點位置代理點，非完整機關名冊,331682.72,2707004.67,4653,8942,圖面範圍外,超出新版宜蘭圖面範圍,無圖面覆蓋,,,False,無圖面覆蓋，不能判為低潛勢,{}
ITAIWAN-11623,員山鄉戶政事務所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.726831,24.745077,,iTaiwan 熱點位置代理點，非完整機關名冊,323518.26,2737737.51,3306,3873,圖面範圍內,低潛勢（PL<5）,清楚,,,False,點位為低潛勢；300公尺內未見中／高潛勢圖色,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11626,大同鄉戶政事務所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.608095,24.677808,,iTaiwan 熱點位置代理點，非完整機關名冊,311540.96,2730228.12,1331,5111,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,,,False,新版圖面此處無可判讀色塊；不能判為低潛勢,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11619,宜蘭市戶政事務所,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.752977,24.749326,,iTaiwan 熱點位置代理點，非完整機關名冊,326160.41,2738222.44,3742,3793,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,24.3,高潛勢（PL≥15）,True,距中／高潛勢圖色 24.3 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
ITAIWAN-11605,宜蘭縣地方稅務局,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.754136,24.748926,,iTaiwan 熱點位置代理點，非完整機關名冊,326277.89,2738178.78,3761,3800,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 13}"
ITAIWAN-11878,宜蘭縣政府文化局,政府機關,數位發展部 iTaiwan 熱點（政府機關位置代理點）,121.74448,24.749754,,iTaiwan 熱點位置代理點，非完整機關名冊,325300.69,2738265.15,3600,3786,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 19}"
