facility_id,facility_name,facility_type,facility_source,longitude,latitude,source_month,location_note,easting_epsg3826,northing_epsg3826,image_pixel_x,image_pixel_y,image_coverage,liquefaction_2026_map_class,pixel_class_status,nearest_medium_high_m,nearest_medium_high_class,within_300m_medium_or_high,liquefaction_screening_note,sampled_rgb_class_pixels_5x5
100,宜蘭縣礁溪鄉玉田國民小學,學校,,121.790504757799,24.795969093372893,202408,官方校地範圍代表點，非校門或單一校舍點位,329926.47,2743410.29,4363,2937,圖面範圍內,高潛勢（PL≥15）,清楚,12.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 4}"
101,宜蘭縣礁溪鄉龍潭國民小學,學校,,121.74470681599331,24.779890757114746,202406,官方校地範圍代表點，非校門或單一校舍點位,325305.45,2741603.35,3601,3235,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 19, ""高潛勢（PL≥15）"": 0}"
103,宜蘭縣礁溪鄉礁溪國民小學,學校,,121.76837140674677,24.82180558992952,202406,官方校地範圍代表點，非校門或單一校舍點位,327672.41,2746259.31,3991,2467,圖面範圍內,低潛勢（PL<5）,清楚,236.5,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 236.5 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
104,宜蘭縣羅東鎮公正國民小學,學校,,121.76637184458144,24.678582089517544,202206,官方校地範圍代表點，非校門或單一校舍點位,327559.12,2730394.08,3973,5084,圖面範圍內,高潛勢（PL≥15）,清楚,12.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 4}"
105,宜蘭縣羅東鎮北成國民小學,學校,,121.75820158969985,24.674656153773263,202406,官方校地範圍代表點，非校門或單一校舍點位,326734.63,2729954.64,3837,5157,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 25, ""高潛勢（PL≥15）"": 0}"
106,宜蘭縣羅東鎮成功國民小學,學校,,121.76904557782437,24.67141433408012,202406,官方校地範圍代表點，非校門或單一校舍點位,327834.17,2729601.67,4018,5215,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
107,宜蘭縣羅東鎮竹林國民小學,學校,,121.76675129106465,24.688719009148762,202206,官方校地範圍代表點，非校門或單一校舍點位,327591.24,2731517.1,3978,4899,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 22}"
108,宜蘭縣羅東鎮羅東國民小學,學校,,121.7725911398541,24.672808305048832,202406,官方校地範圍代表點，非校門或單一校舍點位,328192.15,2729758.09,4077,5189,圖面範圍內,高潛勢（PL≥15）,清楚,12.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 4}"
111,宜蘭縣蘇澳鎮育英國民小學,學校,,121.8337872027456,24.640440462795386,202405,官方校地範圍代表點，非校門或單一校舍點位,334407.71,2726209.13,5102,5774,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
113,宜蘭縣蘇澳鎮馬賽國民小學,學校,,121.83520148024866,24.621913960580905,202405,官方校地範圍代表點，非校門或單一校舍點位,334563.36,2724157.93,5128,6113,圖面範圍內,低潛勢（PL<5）,清楚,74.0,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 74.0 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
118,國立宜蘭大學,學校,,121.7459511283663,24.74637711853619,202207,官方校地範圍代表點，非校門或單一校舍點位,325451.53,2737891.92,3625,3847,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
119,國立宜蘭大學五結校區,學校,,121.8330611166287,24.66880865597118,202405,官方校地範圍代表點，非校門或單一校舍點位,334315.14,2729350.87,5087,5256,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
120,國立宜蘭大學城南校區,學校,,121.74948782924533,24.729121035076307,202409,官方校地範圍代表點，非校門或單一校舍點位,325819.73,2735982.52,3686,4162,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
121,國立宜蘭大學城南校區1,學校,,121.74332276882896,24.729585871685035,202409,官方校地範圍代表點，非校門或單一校舍點位,325195.76,2736030.61,3583,4154,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 20}"
122,國立宜蘭特殊教育學校,學校,,121.79464942794498,24.693713689569424,202206,官方校地範圍代表點，非校門或單一校舍點位,330411.3,2732086.4,4443,4805,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
123,國立宜蘭高級中學,學校,,121.74255553268168,24.75166543271012,202207,官方校地範圍代表點，非校門或單一校舍點位,325104.88,2738475.81,3568,3751,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 20}"
124,國立宜蘭高級商業職業學校,學校,,121.76559128220406,24.754323701005564,202406,官方校地範圍代表點，非校門或單一校舍點位,327433.24,2738783.09,3952,3700,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
125,國立頭城高級家事商業職業學校,學校,,121.81619347664046,24.851617113430883,202405,官方校地範圍代表點，非校門或單一校舍點位,332487.05,2749589.5,4785,1918,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 15}"
126,國立羅東高級工業職業學校,學校,,121.75103446907711,24.669713623703895,202406,官方校地範圍代表點，非校門或單一校舍點位,326012.24,2729403.2,3717,5248,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,42.4,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 42.4 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
127,國立羅東高級中學,學校,,121.76271728621889,24.682208119459922,202406,官方校地範圍代表點，非校門或單一校舍點位,327187.02,2730793.65,3911,5018,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
128,國立羅東高級商業職業學校,學校,,121.75634797233594,24.67350149968654,202206,官方校地範圍代表點，非校門或單一校舍點位,326547.73,2729825.71,3806,5178,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 15}"
130,國立蘭陽女子高級中學,學校,,121.7535350391615,24.74490609614899,201510,官方校地範圍代表點，非校門或單一校舍點位,326219.55,2737733.19,3752,3874,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
133,聖母醫護管理專科學校羅東校區,學校,,121.77288945439703,24.67084411261409,202508,官方校地範圍代表點，非校門或單一校舍點位,328223.57,2729540.7,4082,5225,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
17,宜蘭縣五結鄉中興國民小學,學校,,121.77243211851325,24.692058817713185,201901,官方校地範圍代表點，非校門或單一校舍點位,328164.05,2731890.25,4072,4837,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 10}"
18,宜蘭縣五結鄉五結國民小學,學校,,121.79921696956153,24.687224838186243,202405,官方校地範圍代表點，非校門或單一校舍點位,330877.7,2731370.35,4520,4923,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 24}"
19,宜蘭縣五結鄉利澤國民小學,學校,,121.82735247539449,24.66489259916699,201901,官方校地範圍代表點，非校門或單一校舍點位,333739.95,2728913.61,4992,5328,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
2,佛光大學宜蘭城區部,學校,,121.75369132958042,24.762293141103974,202508,官方校地範圍代表點，非校門或單一校舍點位,326224.75,2739659.14,3752,3556,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 23}"
20,宜蘭縣五結鄉孝威國民小學,學校,,121.81198881818808,24.696635193471714,202405,官方校地範圍代表點，非校門或單一校舍點位,332164.05,2732420.28,4732,4750,圖面範圍內,高潛勢（PL≥15）,清楚,6.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 12}"
21,宜蘭縣五結鄉學進國民小學,學校,,121.77037808005905,24.706697413187754,202406,官方校地範圍代表點，非校門或單一校舍點位,327947.08,2733510.51,4037,4570,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 25, ""高潛勢（PL≥15）"": 0}"
24,宜蘭縣冬山鄉東興國民小學,學校,,121.80692552948578,24.628664350296493,202405,官方校地範圍代表點，非校門或單一校舍點位,331695.93,2724888.53,4655,5992,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,30.9,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 30.9 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
25,宜蘭縣冬山鄉武淵國民小學,學校,,121.79855622061164,24.661825336123133,202405,官方校地範圍代表點，非校門或單一校舍點位,330827.21,2728556.61,4512,5387,圖面範圍內,中潛勢（5≤PL≤15）,清楚,12.1,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 4, ""高潛勢（PL≥15）"": 0}"
26,宜蘭縣冬山鄉柯林國民小學,學校,,121.73161596879308,24.676541538906474,202206,官方校地範圍代表點，非校門或單一校舍點位,324042.79,2730148.87,3393,5125,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 25, ""高潛勢（PL≥15）"": 0}"
27,宜蘭縣冬山鄉清溝國民小學,學校,,121.76408228555199,24.6636479795918,202206,官方校地範圍代表點，非校門或單一校舍點位,327336.61,2728738.64,3936,5357,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
28,宜蘭縣冬山鄉順安國民小學,學校,,121.76295425090957,24.65411738170016,202406,官方校地範圍代表點，非校門或單一校舍點位,327228.29,2727682.36,3918,5531,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
31,宜蘭縣立人文國民中小學,學校,,121.81942301619942,24.859914246395793,202405,官方校地範圍代表點，非校門或單一校舍點位,332807.93,2750510.51,4838,1766,圖面範圍內,低潛勢（PL<5）,清楚,115.2,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 115.2 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
36,宜蘭縣立中華國民中學,學校,,121.7670106813222,24.749795187737483,202207,官方校地範圍代表點，非校門或單一校舍點位,327579.62,2738282.3,3976,3783,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
37,宜蘭縣立五結國民中學,學校,,121.80064886580848,24.696696153751418,202206,官方校地範圍代表點，非校門或單一校舍點位,331016.49,2732420.28,4543,4750,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
39,宜蘭縣立文化國民中學,學校,,121.83317696909225,24.618725895529977,202405,官方校地範圍代表點，非校門或單一校舍點位,334360.51,2723803.56,5094,6171,圖面範圍內,低潛勢（PL<5）,清楚,248.7,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 248.7 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
40,宜蘭縣立冬山國民中學,學校,,121.79234390697304,24.63185405910353,202405,官方校地範圍代表點，非校門或單一校舍點位,330217.54,2725233.24,4411,5935,圖面範圍內,低潛勢（PL<5）,清楚,168.5,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 168.5 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
41,宜蘭縣立利澤國民中學,學校,,121.82913660139805,24.66483101835637,202206,官方校地範圍代表點，非校門或單一校舍點位,333920.58,2728907.88,5022,5329,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
42,宜蘭縣立吳沙國民中學,學校,,121.75924096783965,24.78525490545142,202406,官方校地範圍代表點，非校門或單一校舍點位,326771.91,2742205.6,3843,3136,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
43,宜蘭縣立壯圍國民中學,學校,,121.78861161431306,24.749452158612097,201005,官方校地範圍代表點，非校門或單一校舍點位,329764.76,2738256.72,4336,3787,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
44,宜蘭縣立宜蘭國民中學,學校,,121.75759035426896,24.76222182775812,202406,官方校地範圍代表點，非校門或單一校舍點位,326619.14,2739653.42,3818,3557,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
45,宜蘭縣立岳明國民中小學,學校,,121.8527632227828,24.61427702997379,202406,官方校地範圍代表點，非校門或單一校舍點位,336346.8,2723322.94,5422,6250,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
46,宜蘭縣立東光國民中學,學校,,121.76650178355683,24.671780322996614,202206,官方校地範圍代表點，非校門或單一校舍點位,327576.48,2729640.77,3975,5208,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
49,宜蘭縣立員山國民中學,學校,,121.7146390755464,24.750646602983014,202207,官方校地範圍代表點，非校門或單一校舍點位,322281.79,2738347.93,3102,3772,圖面範圍內,低潛勢（PL<5）,清楚,24.3,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 24.3 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 25, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
50,宜蘭縣立國華國民中學,學校,,121.76126887038824,24.678139749010743,202206,官方校地範圍代表點，非校門或單一校舍點位,327042.93,2730342.21,3887,5093,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
51,宜蘭縣立凱旋國民中學,學校,,121.75617371992757,24.72543964741962,202207,官方校地範圍代表點，非校門或單一校舍點位,326498.37,2735578.47,3798,4229,圖面範圍內,中潛勢（5≤PL≤15）,清楚,6.1,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 10, ""高潛勢（PL≥15）"": 5}"
52,宜蘭縣立復興國民中學,學校,,121.74662825675436,24.74842560534229,202012,官方校地範圍代表點，非校門或單一校舍點位,325518.78,2738119.19,3636,3810,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,25.0,高潛勢（PL≥15）,True,距中／高潛勢圖色 25.0 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
53,宜蘭縣立順安國民中學,學校,,121.7657738837742,24.654186633540444,202406,官方校地範圍代表點，非校門或單一校舍點位,327513.67,2727691.62,3965,5530,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 25, ""高潛勢（PL≥15）"": 0}"
54,宜蘭縣立慈心華德福教育實驗高級中學,學校,,121.795122200644,24.626796137667224,202206,官方校地範圍代表點，非校門或單一校舍點位,330502.06,2724674.64,4458,6028,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,25.0,中潛勢（5≤PL≤15）,True,距中／高潛勢圖色 25.0 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
55,宜蘭縣立興中國民中學,學校,,121.77120986034859,24.699469889800653,202206,官方校地範圍代表點，非校門或單一校舍點位,328035.75,2732710.44,4051,4702,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
56,宜蘭縣立頭城國民中學,學校,,121.82185061939882,24.86449439957721,201811,官方校地範圍代表點，非校門或單一校舍點位,333050.2,2751019.32,4878,1682,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 25, ""高潛勢（PL≥15）"": 0}"
58,宜蘭縣立羅東國民中學,學校,,121.76742004598218,24.682508091698494,202206,官方校地範圍代表點，非校門或單一校舍點位,327662.77,2730829.53,3990,5012,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
60,宜蘭縣壯圍鄉大福國民小學,學校,,121.81437563756211,24.801383185656977,201901,官方校地範圍代表點，非校門或單一校舍點位,332336.54,2744024.16,4761,2836,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
61,宜蘭縣壯圍鄉公館國民小學,學校,,121.81620286367128,24.736237361677073,202207,官方校地範圍代表點，非校門或單一校舍點位,332564.35,2736809.34,4798,4026,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
62,宜蘭縣壯圍鄉古亭國民小學,學校,,121.798274206836,24.771792156661487,202405,官方校地範圍代表點，非校門或單一校舍點位,330727.7,2740736.88,4495,3378,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
63,宜蘭縣壯圍鄉壯圍國民小學,學校,,121.79007455043347,24.743843127214724,202405,官方校地範圍代表點，非校門或單一校舍點位,329916.33,2737636.29,4361,3890,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
64,宜蘭縣壯圍鄉新南國民小學,學校,,121.79986941520161,24.722387674277137,202405,官方校地範圍代表點，非校門或單一校舍點位,330921.0,2735265.53,4527,4281,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
65,宜蘭縣壯圍鄉過嶺國民小學,學校,,121.81472134956087,24.75929627542415,202207,官方校地範圍代表點，非校門或單一校舍點位,332399.28,2739362.58,4771,3605,圖面範圍內,圖上無可判讀潛勢色塊,無法判讀,27.1,高潛勢（PL≥15）,True,距中／高潛勢圖色 27.1 公尺（≤300公尺）,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 0}"
66,宜蘭縣私立中道高級中學,學校,,121.79371978738334,24.75952413693633,202405,官方校地範圍代表點，非校門或單一校舍點位,330274.98,2739375.33,4420,3603,圖面範圍內,中潛勢（5≤PL≤15）,清楚,0.0,中潛勢（5≤PL≤15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 25, ""高潛勢（PL≥15）"": 0}"
68,宜蘭縣宜蘭市力行國民小學,學校,,121.7553855159705,24.763954726244247,202207,官方校地範圍代表點，非校門或單一校舍點位,326395.08,2739844.13,3781,3525,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
69,宜蘭縣宜蘭市中山國民小學,學校,,121.75513577757904,24.75377391637026,202406,官方校地範圍代表點，非校門或單一校舍點位,326376.05,2738716.32,3777,3711,圖面範圍內,高潛勢（PL≥15）,清楚,12.1,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 5}"
70,宜蘭縣宜蘭市光復國民小學,學校,,121.74694972100662,24.75521433766088,202207,官方校地範圍代表點，非校門或單一校舍點位,325547.19,2738871.32,3641,3686,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
71,宜蘭縣宜蘭市育才國民小學,學校,,121.7377286689887,24.73319131344182,202207,官方校地範圍代表點，非校門或單一校舍點位,324627.68,2736426.9,3489,4089,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 25}"
72,宜蘭縣宜蘭市宜蘭國民小學,學校,,121.75451967258032,24.752966773481127,202207,官方校地範圍代表點，非校門或單一校舍點位,326314.23,2738626.57,3767,3726,圖面範圍內,高潛勢（PL≥15）,清楚,0.0,高潛勢（PL≥15）,True,直接落在中／高潛勢圖色,"{""低潛勢（PL<5）"": 0, ""中潛勢（5≤PL≤15）"": 0, ""高潛勢（PL≥15）"": 15}"
